INSTNM,MAIN,CIPDESC,STABBR,DEBTMEDIAN,MD_EARN_WNE,ADM_RATE,SAT_AVG,Tuition_Average,Tuition_more_110K,Debt_payback_YR,Tuit_Avg_4Y_Pyback,Tuit_Inc_4Y_Pyback,Salary_10Y_4Y_Tui
George Washington University,1,Economics.,DC,20500,53900,0.4098,1386,31956,43819,0.380333952,2.371502783,3.25187384,411176
George Washington University,1,Hospitality Administration/Management.,DC,22749,49300,0.4098,1386,31956,43819,0.461440162,2.592778905,3.555294118,365176
George Washington University,1,Journalism.,DC,25000,42000,0.4098,1386,31956,43819,0.595238095,3.043428571,4.173238095,292176
George Washington University,1,"Public Relations, Advertising, and Applied Communication.",DC,22250,46900,0.4098,1386,31956,43819,0.474413646,2.725458422,3.737228145,341176
George Washington University,1,History.,DC,27000,36000,0.4098,1386,31956,43819,0.75,3.550666667,4.868777778,232176
George Washington University,1,Finance and Financial Management Services.,DC,24500,67800,0.4098,1386,31956,43819,0.361356932,1.885309735,2.58519174,550176
George Washington University,1,International Relations and National Security Studies.,DC,23000,43500,0.4098,1386,31956,43819,0.528735632,2.938482759,4.029333333,307176
Georgetown University,1,Political Science and Government.,DC,15205,49100,0.1568,1451,30107,47183,0.309674134,2.452708758,3.843828921,370572
Georgetown University,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",DC,17500,67900,0.1568,1451,30107,47183,0.257731959,1.773608247,2.779558174,558572
Georgetown University,1,"Biology, General.",DC,15500,37000,0.1568,1451,30107,47183,0.418918919,3.254810811,5.100864865,249572
Georgetown University,1,"Science, Technology and Society.",DC,11000,61300,0.1568,1451,30107,47183,0.179445351,1.9645677,3.078825449,492572
Georgetown University,1,"Business Administration, Management and Operations.",DC,14480,64600,0.1568,1451,30107,47183,0.224148607,1.864210526,2.921547988,525572
Georgetown University,1,Finance and Financial Management Services.,DC,17000,81400,0.1568,1451,30107,47183,0.208845209,1.479459459,2.318574939,693572
Georgetown University,1,Economics.,DC,15500,68700,0.1568,1451,30107,47183,0.225618632,1.752954876,2.747190684,566572
Georgetown University,1,Computer Science.,DC,17250,77900,0.1568,1451,30107,47183,0.221437741,1.54593068,2.422747112,658572
Georgetown University,1,Sociology.,DC,8689,37100,0.1568,1451,30107,47183,0.234204852,3.246037736,5.087115903,250572
Georgetown University,1,International Business.,DC,15125,62600,0.1568,1451,30107,47183,0.241613419,1.923769968,3.014888179,505572
Georgetown University,1,"Psychology, General.",DC,17500,39000,0.1568,1451,30107,47183,0.448717949,3.087897436,4.839282051,269572
Georgetown University,1,Marketing.,DC,16605,55800,0.1568,1451,30107,47183,0.297580645,2.158207885,3.382293907,437572
Georgetown University,1,International Relations and National Security Studies.,DC,15000,45300,0.1568,1451,30107,47183,0.331125828,2.658454746,4.166269316,332572
Georgetown University,1,Accounting and Related Services.,DC,15500,83100,0.1568,1451,30107,47183,0.186522262,1.449193742,2.271143201,710572
Georgetown University,1,Management Information Systems and Services.,DC,17500,70100,0.1568,1451,30107,47183,0.249643367,1.717945792,2.69232525,580572
Georgetown University,1,"English Language and Literature, General.",DC,15000,40700,0.1568,1451,30107,47183,0.368550369,2.958918919,4.637149877,286572
Howard University,1,"English Language and Literature, General.",DC,26178,33700,0.4142,1201,23424,17437,0.776795252,2.780296736,2.069673591,243304
Howard University,1,Political Science and Government.,DC,27000,31900,0.4142,1201,23424,17437,0.846394984,2.937178683,2.18645768,225304
Howard University,1,"Arts, Entertainment,and Media Management.",DC,27000,21000,0.4142,1201,23424,17437,1.285714286,4.461714286,3.321333333,116304
Howard University,1,Journalism.,DC,28750,30100,0.4142,1201,23424,17437,0.955149502,3.11282392,2.317209302,207304
Howard University,1,Communication and Media Studies.,DC,27000,38200,0.4142,1201,23424,17437,0.706806283,2.452774869,1.825863874,288304
Howard University,1,"Radio, Television, and Digital Communication.",DC,28250,20600,0.4142,1201,23424,17437,1.371359223,4.548349515,3.385825243,112304
Howard University,1,"Health Services/Allied Health/Health Sciences, General.",DC,27000,28700,0.4142,1201,23424,17437,0.940766551,3.26466899,2.430243902,193304
Howard University,1,Economics.,DC,26125,41600,0.4142,1201,23424,17437,0.628004808,2.252307692,1.676634615,322304
Howard University,1,Sociology.,DC,28500,28200,0.4142,1201,23424,17437,1.010638298,3.322553191,2.473333333,188304
Howard University,1,"Biology, General.",DC,25000,23100,0.4142,1201,23424,17437,1.082251082,4.056103896,3.019393939,137304
Howard University,1,Health and Medical Administrative Services.,DC,27125,36200,0.4142,1201,23424,17437,0.749309392,2.588287293,1.926740331,268304
Howard University,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",DC,23000,65600,0.4142,1201,23424,17437,0.350609756,1.428292683,1.063231707,562304
Howard University,1,Criminal Justice and Corrections.,DC,27000,33200,0.4142,1201,23424,17437,0.813253012,2.822168675,2.100843373,238304
Howard University,1,"Parks, Recreation, Leisure, and Fitness Studies, Other.",DC,28500,21500,0.4142,1201,23424,17437,1.325581395,4.357953488,3.244093023,121304
Howard University,1,"Psychology, General.",DC,27000,30500,0.4142,1201,23424,17437,0.885245902,3.072,2.286819672,211304
Howard University,1,Accounting and Related Services.,DC,27048,56700,0.4142,1201,23424,17437,0.477037037,1.652486772,1.230123457,473304
Howard University,1,"Business, Management, Marketing, and Related Support Services, Other.",DC,26500,45400,0.4142,1201,23424,17437,0.583700441,2.063788546,1.536299559,360304
Howard University,1,Marketing.,DC,27000,43900,0.4142,1201,23424,17437,0.615034169,2.134305239,1.588792711,345304
Howard University,1,Management Information Systems and Services.,DC,27000,65700,0.4142,1201,23424,17437,0.410958904,1.426118721,1.061613394,563304
Howard University,1,"Business Administration, Management and Operations.",DC,26000,58500,0.4142,1201,23424,17437,0.444444444,1.601641026,1.192273504,491304
Howard University,1,Fine and Studio Arts.,DC,27000,16300,0.4142,1201,23424,17437,1.656441718,5.748220859,4.279018405,69304
Howard University,1,Health and Physical Education/Fitness.,DC,27000,26100,0.4142,1201,23424,17437,1.034482759,3.589885057,2.672337165,167304
Howard University,1,Finance and Financial Management Services.,DC,25500,57000,0.4142,1201,23424,17437,0.447368421,1.643789474,1.223649123,476304
Howard University,1,"Allied Health Diagnostic, Intervention, and Treatment Professions.",DC,28250,81300,0.4142,1201,23424,17437,0.347478475,1.152472325,0.857908979,719304
Strayer University-District of Columbia,1,Criminal Justice and Corrections.,DC,37500,37000,NA,NA,22511,NA,1.013513514,2.433621622,NA,279956
Strayer University-District of Columbia,1,Information Science/Studies.,DC,41042,61000,NA,NA,22511,NA,0.672819672,1.476131148,NA,519956
Strayer University-District of Columbia,1,"Computer and Information Sciences, General.",DC,34625,56200,NA,NA,22511,NA,0.616103203,1.602206406,NA,471956
Strayer University-District of Columbia,1,Accounting and Related Services.,DC,40250,41500,NA,NA,22511,NA,0.969879518,2.16973494,NA,324956
Strayer University-District of Columbia,1,"Business Administration, Management and Operations.",DC,43500,49400,NA,NA,22511,NA,0.880566802,1.822753036,NA,403956
Strayer University-District of Columbia,1,"Business/Commerce, General.",DC,38500,49000,NA,NA,22511,NA,0.785714286,1.837632653,NA,399956
Trinity Washington University,1,Research and Experimental Psychology.,DC,34500,35300,0.9228,NA,16777,21452,0.97733711,1.901076487,2.43082153,285892
Trinity Washington University,1,"Business Administration, Management and Operations.",DC,37000,42900,0.9228,NA,16777,21452,0.862470862,1.564289044,2.00018648,361892
Trinity Washington University,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",DC,32305,67700,0.9228,NA,16777,21452,0.47717873,0.991255539,1.267474151,609892
Trinity Washington University,1,Criminal Justice and Corrections.,DC,33151,35300,0.9228,NA,16777,21452,0.939121813,1.901076487,2.43082153,285892
Trinity Washington University,1,"Psychology, General.",DC,30875,32300,0.9228,NA,16777,21452,0.955882353,2.077647059,2.656594427,255892
The Art Institute of Fort Lauderdale,1,Design and Applied Arts.,FL,45428,30400,NA,NA,22030,25994,1.494342105,2.898684211,3.420263158,215880
The Art Institute of Fort Lauderdale,1,"Specialized Sales, Merchandising and  Marketing Operations.",FL,47417,32500,NA,NA,22030,25994,1.458984615,2.711384615,3.199261538,236880
The Baptist College of Florida,1,Theological and Ministerial Studies.,FL,18177,27300,0.6195,968,10904,NA,0.665824176,1.597655678,NA,229384
Barry University,1,Criminology.,FL,27500,26200,0.8507,970,20254,26987,1.049618321,3.09221374,4.120152672,180984
Barry University,1,Health and Medical Administrative Services.,FL,30625,45700,0.8507,970,20254,26987,0.670131291,1.772778993,2.362100656,375984
Barry University,1,"Business Administration, Management and Operations.",FL,31000,44100,0.8507,970,20254,26987,0.702947846,1.837097506,2.447800454,359984
Barry University,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",FL,26625,57900,0.8507,970,20254,26987,0.45984456,1.399240069,1.864386874,497984
Barry University,1,"Biology, General.",FL,31250,34800,0.8507,970,20254,26987,0.897988506,2.328045977,3.101954023,266984
Barry University,1,"Psychology, General.",FL,27750,25100,0.8507,970,20254,26987,1.105577689,3.227729084,4.300717131,169984
Barry University,1,"Liberal Arts and Sciences, General Studies and Humanities.",FL,35250,34300,0.8507,970,20254,26987,1.027696793,2.361982507,3.147172012,261984
Barry University,1,Public Administration.,FL,32810,58000,0.8507,970,20254,26987,0.565689655,1.396827586,1.861172414,498984
Barry University,1,"Computer and Information Sciences, General.",FL,34707,42300,0.8507,970,20254,26987,0.820496454,1.915271868,2.551962175,341984
Bethune-Cookman University,1,"Business Administration, Management and Operations.",FL,31500,19400,NA,NA,17824,21185,1.62371134,3.675051546,4.368041237,122704
Bethune-Cookman University,1,"Liberal Arts and Sciences, General Studies and Humanities.",FL,32500,21200,NA,NA,17824,21185,1.533018868,3.363018868,3.997169811,140704
Bethune-Cookman University,1,"Psychology, General.",FL,21500,25300,NA,NA,17824,21185,0.849802372,2.818023715,3.349407115,181704
Lynn University,1,"Business Administration, Management and Operations.",FL,24849,38700,0.8463,NA,35077,40411,0.642093023,3.625529716,4.176847545,246692
Lynn University,1,Criminal Justice and Corrections.,FL,17500,38900,0.8463,NA,35077,40411,0.449871465,3.60688946,4.155372751,248692
Eastern Florida State College,1,"Business Administration, Management and Operations.",FL,18000,34700,NA,NA,5974,10069,0.518731988,0.688645533,1.160691643,323104
Broward College,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",FL,13776,77400,NA,NA,9505,12588,0.177984496,0.49121447,0.650542636,735980
Broward College,1,"Business Administration, Management and Operations.",FL,10000,39500,NA,NA,9505,12588,0.253164557,0.962531646,1.274734177,356980
College of Central Florida,1,"Business Administration, Management and Operations.",FL,20513,31300,NA,NA,7571,11881,0.655367412,0.967539936,1.518338658,282716
Johnson University Florida,0,Mental and Social Health Services and Allied Professions.,FL,31000,25300,0.9278,978,14779,19119,1.225296443,2.336600791,3.022766798,193884
Johnson University Florida,0,Bible/Biblical Studies.,FL,25000,23400,0.9278,978,14779,19119,1.068376068,2.526324786,3.268205128,174884
Johnson University Florida,0,Theological and Ministerial Studies.,FL,22997,24900,0.9278,978,14779,19119,0.923574297,2.374136546,3.071325301,189884
University of Central Florida,1,International/Global Studies.,FL,18000,27100,0.499,1249,15286,19331,0.664206642,2.256236162,2.853284133,209856
University of Central Florida,1,Accounting and Related Services.,FL,18375,44900,0.499,1249,15286,19331,0.409242762,1.361781737,1.722138085,387856
University of Central Florida,1,"Business/Commerce, General.",FL,21144,38100,0.499,1249,15286,19331,0.55496063,1.604829396,2.029501312,319856
University of Central Florida,1,"Business Administration, Management and Operations.",FL,18750,34400,0.499,1249,15286,19331,0.54505814,1.77744186,2.247790698,282856
University of Central Florida,1,Marketing.,FL,17656,37700,0.499,1249,15286,19331,0.468328912,1.621856764,2.051034483,315856
University of Central Florida,1,"Psychology, General.",FL,17500,27800,0.499,1249,15286,19331,0.629496403,2.19942446,2.781438849,216856
University of Central Florida,1,"Visual and Performing Arts, General.",FL,22474,21000,0.499,1249,15286,19331,1.070190476,2.911619048,3.682095238,148856
University of Central Florida,1,Business/Managerial Economics.,FL,16500,39400,0.499,1249,15286,19331,0.418781726,1.551878173,1.962538071,332856
University of Central Florida,1,Film/Video and Photographic Arts.,FL,21750,20500,0.499,1249,15286,19331,1.06097561,2.982634146,3.771902439,143856
University of Central Florida,1,Social Work.,FL,21367,29200,0.499,1249,15286,19331,0.731746575,2.093972603,2.648082192,230856
University of Central Florida,1,Political Science and Government.,FL,20400,29500,0.499,1249,15286,19331,0.691525424,2.072677966,2.621152542,233856
University of Central Florida,1,Anthropology.,FL,17750,19500,0.499,1249,15286,19331,0.91025641,3.135589744,3.965333333,133856
University of Central Florida,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",FL,14500,55700,0.499,1249,15286,19331,0.26032316,1.097737882,1.388222621,495856
University of Central Florida,1,Industrial Engineering.,FL,18250,49000,0.499,1249,15286,19331,0.37244898,1.247836735,1.578040816,428856
University of Central Florida,1,"Biology, General.",FL,18750,23700,0.499,1249,15286,19331,0.791139241,2.579915612,3.262616034,175856
University of Central Florida,1,"Multi-/Interdisciplinary Studies, General.",FL,19825,28700,0.499,1249,15286,19331,0.690766551,2.130452962,2.694216028,225856
University of Central Florida,1,"Public Relations, Advertising, and Applied Communication.",FL,16992,33500,0.499,1249,15286,19331,0.507223881,1.82519403,2.308179104,273856
University of Central Florida,1,"Teacher Education and Professional Development, Specific Levels and Methods.",FL,18750,40600,0.499,1249,15286,19331,0.46182266,1.506009852,1.90453202,344856
University of Central Florida,1,"Teacher Education and Professional Development, Specific Subject Areas.",FL,18750,31800,0.499,1249,15286,19331,0.589622642,1.922767296,2.431572327,256856
University of Central Florida,1,Criminal Justice and Corrections.,FL,17937,29300,0.499,1249,15286,19331,0.6121843,2.086825939,2.639044369,231856
